ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,c1a,c1b,c1c,c2a,c2b,c2c,c3a,c3b,c3c,c4a,c4b,c4c,c5a,c5b,c5c,c6a,c6b,c6c,c7,c8,c9a,c9b,c9c,c11b,c11c,c1,c2,c3,c4,c5,c6,c9,c10,c11,24 data?,36 data?,45 data?,58 data?,80 data?,SpNum,H data?,J data?,K data?,HJKNum,c2 met?,c3 met?,c4 met?,c5 met?,c6 met?,c9 met?,c11 met?,sp rel?,HJK rel?,YSO Score,24 without 58/80,New name
5388,296.25209,-14.76804,16.56,0.03,0.46,16.53,0.07,0.78,16.46,0.12,1.57,13.76,0.03,-9999,11.16,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,396
13748,296.2521,-14.79525,17.73,0.12,0.25,17.61,0.1,0.45,14.69,0.11,0.28,13.11,0.09,0.71,9.35,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,397
3146,296.2526,-14.8014,16.59,0.06,0.17,15.93,0.05,0.2,14.02,0.03,-0.04,12.31,0.04,0.06,9.03,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,398
19365,296.25263,-14.80049,17.58,0.14,-0.01,18.03,0.12,1.29,15.41,0.09,0.49,13.77,0.08,0.9,9.51,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,399
8805,296.25268,-14.79572,16.98,0.08,-9999,17.14,0.11,-0.31,15.22,0.12,0.36,13.76,0.11,1.02,10.14,0.26,0.408744821597361,296.252777,-14.795784,-9999,-9999,18.679,0.141,18.183,0.114,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,4,1,0,1,2,1,1,1,0,0,1,1,1,1,4,0,400
11184,296.2527,-14.76845,17.51,0.11,1.07,17.4,0.14,1.48,16.72,0.21,1.91,13.86,0.05,-9999,11.27,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,4,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,401
10213,296.25279,-14.80224,17.33,0.05,0.18,17.3,0.06,0.06,16.58,0.15,1.39,14.6,0.12,1.55,9.62,0.05,0.275289877370134,296.252716,-14.802267,18.907,0.113,18.241,0.097,17.93,0.092,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,1,0,1,1,4,0,402
16449,296.25345,-14.80207,17.77,0.09,0.7,17.82,0.1,0.62,16.72,0.13,0.84,14.83,0.12,1.25,10.18,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,403
4362,296.254,-14.79534,16.28,0.06,-0.03,16.31,0.09,-0.13,15.66,0.07,0.41,14.48,0.1,0.76,10.47,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,1,1,1,0,1,0,1,0,4,0,404
9656,296.25421,-14.7993,16.91,0.05,0.32,17.24,0.09,0.44,16.35,0.15,0.33,14.23,0.09,-0.22,10.85,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,405
2898,296.25435,-14.8485,15.89,0.07,0.11,15.84,0.08,0.13,15.69,0.05,-0.01,13.54,0.04,0.11,10.64,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,406
19541,296.25454,-14.71078,18.7,0.12,0.69,18.04,0.08,0.07,16.17,0.1,-9999,14.6,0.06,0.34,11.33,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,407
9552,296.2546,-14.81219,17.53,0.08,0.73,17.23,0.1,0.46,15.54,0.07,-9999,14.6,0.07,-9999,12.09,-9999,0.291707340800358,296.254669,-14.812236,19.047,0.127,18.397,0.112,18.055,0.102,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,1,0,0,1,0,1,0,1,1,1,1,4,1,1,1,3,1,1,1,0,0,1,1,1,1,4,0,408
1254,296.25513,-14.83984,15.31,0.07,0.26,14.97,0.07,0.22,15.02,0.07,0.18,13.94,0.05,0.29,10.5,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,409
3968,296.25613,-14.83089,16.08,0.03,0.36,16.2,0.05,0.87,15.95,0.14,1.4,13.84,0.03,-9999,11.13,0.17,0.020028328814902,296.256134,-14.830894,17.403,0.033,16.616,0.024,16.44,0.026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,0,1,1,0,1,1,3,0,410
1324,296.25633,-14.8074,14.97,0.04,-0.01,15.02,0.03,-0.05,14.72,0.07,0.03,13.48,0.08,0.11,10.91,0.1,0.362127402945492,296.256226,-14.807403,17.424,0.034,16.327,0.019,15.554,0.013,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,411
17047,296.25805,-14.73783,18.01,0.07,0.85,17.86,0.09,0.9,16.07,0.12,-9999,14.9,0.07,-9999,11.09,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,412
4047,296.2587,-14.88687,16.12,0.04,0.92,16.22,0.05,1.26,15.87,0.07,1.68,13.04,0.02,-9999,9.85,0.03,0.223711833795137,296.258636,-14.886864,17.175,0.027,16.642,0.025,16.447,0.026,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,1,0,1,1,4,0,413
3182,296.26033,-14.7893,15.86,0.03,-0.13,15.94,0.07,-0.07,15.68,0.05,-0.2,13.64,0.06,-0.99,11.15,0.17,0.059627448501837,296.260315,-14.789292,17.796,0.045,16.883,0.03,16.433,0.026,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,0,1,1,0,1,1,3,0,414
12239,296.2622,-14.78299,17.47,0.07,1.15,17.49,0.11,1.01,15.85,0.09,0.49,14.05,0.09,0.14,12.29,0.28,0.477195074701745,296.262115,-14.782886,19.395,0.168,18.721,0.146,18.669,0.173,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,1,0,0,1,0,1,0,1,1,1,1,4,1,1,1,3,1,1,1,0,0,1,1,1,1,4,0,415
7575,296.26283,-14.78343,16.85,0.05,0.19,16.94,0.08,0.12,15.65,0.11,0.23,14.62,0.1,0.75,11.71,0.21,0.090137017105249,296.262848,-14.783412,18.259,0.065,17.499,0.051,17.434,0.061,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,4,1,1,1,3,1,1,1,0,0,1,0,1,1,4,0,416
3663,296.26348,-14.72512,16.28,0.05,0.5,16.11,0.04,0.7,15.44,0.08,0.07,15.33,0.08,-9999,9.33,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,0,1,1,0,0,1,0,4,0,417
5331,296.26404,-14.77926,16.45,0.04,0.02,16.52,0.07,-0.08,15.61,0.09,0.07,14.29,0.07,-0.49,11.41,0.15,0.221179559219865,296.263977,-14.779252,18.246,0.064,17.166,0.039,17.001,0.042,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,0,0,1,0,1,1,4,0,418
18129,296.26407,-14.7263,17.89,0.1,-9999,17.94,0.15,-9999,15.86,0.05,-9999,14.69,0.07,-9999,9.77,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,419
22989,296.26467,-14.74123,18.49,0.12,-0.07,18.3,0.13,-0.06,15.94,0.11,-0.21,14.7,0.08,0.39,10.79,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,420
9078,296.26556,-14.78629,17.07,0.1,1.23,17.17,0.11,1.74,14.91,0.04,-9999,14.43,0.09,-9999,11.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,421
16842,296.26603,-14.72659,17.88,0.13,1.21,17.85,0.12,0.89,15.65,0.08,0.12,14.04,0.09,0.09,9.48,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,422
8637,296.2661,-14.78031,17.11,0.06,0.57,17.11,0.08,0.41,15.78,0.07,0.01,14.7,0.08,-0.28,10.74,0.16,0.351475690943706,296.266022,-14.780372,18.311,0.068,17.418,0.048,17.344,0.057,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,0,0,1,0,1,1,4,0,423
4483,296.2664,-14.7796,16.53,0.06,0.29,16.34,0.07,0.23,15.55,0.05,0.4,14.53,0.08,0.51,10.31,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,424
21764,296.26648,-14.74185,18.36,0.11,0.24,18.21,0.11,0.28,16,0.09,-0.51,14.41,0.11,0.04,11.75,0.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,425
3171,296.2674,-14.71721,15.94,0.04,-0.09,15.94,0.04,-0.09,15.7,0.1,-0.16,14.83,0.07,0.15,9.34,0.06,0.230508568565673,296.267334,-14.717205,16.994,0.023,16.219,0.014,16.062,0.017,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,426
799,296.26773,-14.76476,15.96,0.05,0.68,14.55,0.06,0.05,13.66,0.05,0.03,12.61,0.03,0.11,9.25,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,427
8519,296.26825,-14.7181,17.26,0.04,0.59,17.1,0.08,0.51,16.42,0.16,-9999,14.88,0.09,-0.06,8.25,0.03,0.400986771410661,296.268158,-14.718033,18.409,0.07,17.84,0.052,17.554,0.059,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,428
10179,296.26874,-14.71894,17.76,0.09,0.78,17.3,0.14,0,16.82,0.09,-9999,14.87,0.1,-9999,7.57,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,429
2316,296.26883,-14.72344,16.09,0.06,0.25,15.59,0.06,0.21,13.99,0.05,-0.03,12.73,0.04,0.56,6.98,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,430
2098,296.26884,-14.85827,16.2,0.05,-0.04,15.48,0.04,-0.04,14.55,0.04,-0.17,13.76,0.04,0.01,9.91,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,431
7716,296.26886,-14.71821,16.96,0.05,0.49,16.97,0.06,0.44,15.91,0.1,0.22,14.12,0.08,-0.34,7.73,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,432
28042,296.26897,-14.71776,18.64,0.15,1.84,18.79,0.26,2.23,15.91,0.07,0.13,14.48,0.12,0.13,7.93,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,4,0,0,0,0,1,0,0,0,1,1,0,1,0,3,0,433
9030,296.26952,-14.71927,17.67,0.15,-0.13,17.17,0.13,-9999,15.8,0.08,-9999,14.06,0.1,0.05,6.99,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,434
2871,296.27058,-14.72007,16.49,0.09,0.77,15.83,0.11,0.83,14.6,0.11,0.77,12.77,0.05,0.56,6,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,435
2181,296.27092,-14.72068,16.43,0.07,0.23,15.52,0.1,0.14,14.48,0.11,-0.02,13.24,0.09,0.25,5.8,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,436
5814,296.27106,-14.72381,17.1,0.09,-0.05,16.62,0.12,0.18,15.65,0.15,0.55,12.66,0.1,-0.92,7.38,0.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,437
2399,296.2711,-14.85178,16.53,0.05,0.79,15.63,0.03,0.58,14.67,0.03,0.39,13.73,0.04,0.29,10.01,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,438
3195,296.27115,-14.71956,16.69,0.07,0.74,15.95,0.12,0.85,15.09,0.1,0.8,13.21,0.09,0.58,5.99,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,439
2595,296.27148,-14.72034,16.85,0.12,0.89,15.72,0.12,0.43,14.49,0.11,0,12.91,0.1,0.09,5.79,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,440
6690,296.27165,-14.71777,17.21,0.13,0.58,16.79,0.12,0.7,15.55,0.11,0.23,14.37,0.1,0.27,7.21,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,441
2630,296.27209,-14.7192,16.38,0.07,0.44,15.73,0.11,0.5,14.63,0.1,0.3,12.97,0.1,0.27,6.1,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,442
4398,296.27216,-14.66041,17,0.06,0.04,16.32,0.06,-0.09,15.69,0.07,-0.5,15.26,0.09,0.07,12.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,443
253,296.27249,-14.78268,14.91,0.05,-0.05,13.37,0.04,-0.05,12.36,0.07,0.1,11.29,0.02,0.07,9.25,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,0,1,0,1,0,4,0,444
5543,296.27253,-14.72533,17.13,0.07,-0.03,16.57,0.1,0.04,16.66,0.13,0.64,13.09,0.07,-1.22,7.88,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,445
10484,296.27281,-14.71741,17.61,0.08,0.55,17.33,0.11,0.54,17.01,0.23,1.01,14.61,0.1,0.91,7.7,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,4,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,446
3309,296.27307,-14.72422,16.94,0.12,0.33,15.99,0.09,0.09,15.21,0.12,-0.23,12.93,0.09,-0.69,7.12,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,447
5364,296.27311,-14.71823,16.89,0.08,0.35,16.53,0.12,0.6,15.37,0.1,0.5,13.7,0.12,0.34,7.08,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,448
18262,296.27359,-14.78697,18.11,0.16,1.67,17.95,0.12,1.59,16.14,0.12,-9999,14.8,0.07,-9999,12.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,0,1,1,0,0,1,1,1,0,3,0,449
1952,296.27362,-14.72028,16.04,0.07,0.03,15.41,0.11,-0.13,15.22,0.06,0.14,13.65,0.08,0.14,6.35,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,1,1,0,1,0,5,0,450
1563,296.27444,-14.72493,15.12,0.04,-0.08,15.18,0.07,-0.2,14.49,0.06,-0.37,13.68,0.05,0.63,8.13,0.02,0.172719610426256,296.274475,-14.724896,17.194,0.028,16.264,0.018,15.661,0.016,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,1,1,1,1,0,0,1,1,4,0,451
12345,296.27489,-14.88207,17.49,0.08,0.85,17.5,0.09,0.99,15.93,0.08,-9999,15.76,0.14,0.3,10.48,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,5,0,0,0,0,1,1,0,1,0,0,1,1,0,3,0,452
11746,296.27532,-14.72502,17.27,0.09,0.59,17.45,0.1,0.52,15.81,0.14,0.04,14.12,0.09,0.79,8.65,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,453
5286,296.2754,-14.80738,16.94,0.05,0.35,16.52,0.06,0.26,15.48,0.07,-0.31,14.3,0.04,-0.23,11.51,0.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,454
6768,296.2755,-14.72357,17.16,0.09,0.53,16.81,0.06,-0.35,15.03,0.06,-0.48,13.54,0.11,0.09,8.18,0.02,0.248274051465079,296.275452,-14.723519,18.429,0.075,17.734,0.063,17.563,0.077,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,455
4271,296.27615,-14.79966,15.92,0.1,0.41,16.28,0.09,0.79,15.87,0.09,0.66,13.66,0.09,0.01,10.71,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,456
